781,1232171060,1232175823,4763
782,1232171865,1232177092,5227
783,1232171948,1232177364,5416
784,1232172535,1232179003,6468
785,1232173741,1232180282,6541
786,1232174964,1232180428,5464
787,1232175823,1232180879,5056
788,1232177092,1232180896,3804
789,1232177364,1232181334,3970
790,1232179003,1232182083,3080
791,1232180282,1232183635,3353
792,1232180428,1232184950,4522
793,1232180879,1232186294,5415
794,1232180896,1232187625,6729
795,1232181334,1232188579,7245
796,1232182083,1232189223,7140
797,1232183635,1232190699,7064
798,1232184950,1232192234,7284
799,1232186294,1232193674,7380
800,1232187625,1232194705,7080
801,1232188579,1232195440,6861
802,1232189223,1232195855,6632
803,1232190699,1232196066,5367
804,1232192234,1232196222,3988
805,1232193674,1232196637,2963
806,1232194705,1232198028,3323
807,1232195440,1232198652,3212
808,1232195855,1232199450,3595
809,1232196066,1232199992,3926
810,1232196222,1232200390,4168
811,1232196637,1232201404,4767
812,1232198028,1232201792,3764
813,1232198652,1232201977,3325
814,1232199450,1232202799,3349
815,1232199992,1232203123,3131
816,1232200390,1232204591,4201
817,1232201404,1232205957,4553
818,1232201792,1232206467,4675
819,1232201977,1232206702,4725
820,1232202799,1232207788,4989
821,1232203123,1232208241,5118
822,1232204591,1232208484,3893
823,1232205957,1232209980,4023
824,1232206467,1232210734,4267
825,1232206702,1232211036,4334
826,1232207788,1232211605,3817
827,1232208241,1232212551,4310
828,1232208484,1232213029,4545
829,1232209980,1232213194,3214
830,1232210734,1232213554,2820
831,1232211036,1232214634,3598
832,1232211605,1232215545,3940
833,1232212551,1232216501,3950
834,1232213029,1232217508,4479
835,1232213194,1232218747,5553
836,1232213554,1232219534,5980
837,1232214634,1232219953,5319
838,1232215545,1232220551,5006
839,1232216501,1232221146,4645
840,1232217508,1232222636,5128
841,1232218747,1232223492,4745
842,1232219534,1232223930,4396
843,1232219953,1232224123,4170
844,1232220551,1232224537,3986
845,1232221146,1232224643,3497
846,1232222636,1232225685,3049
847,1232223492,1232226781,3289
848,1232223930,1232227629,3699
849,1232224123,1232228695,4572
850,1232224537,1232229891,5354
851,1232224643,1232230156,5513
852,1232225685,1232230602,4917
853,1232226781,1232231701,4920
854,1232227629,1232233355,5726
855,1232228695,1232234595,5900
856,1232229891,1232235821,5930
